title,number,created_at,closed_at,labels,state,municipio,month,day,year,format_date_closed,format_date_created,week
Coleta de Licitações - Itinga,1071,2021-12-14 00:59:59,2022-01-07 13:48:54,Realização F01 Coleta,closed,Itinga,12,14,2021,1/2022,12/2021,01
Coleta de Licitações - Mirabela,1070,2021-12-14 00:57:05,2022-01-07 13:48:44,Realização F01 Coleta,closed,Mirabela,12,14,2021,1/2022,12/2021,01
Coleta de Licitações - Fruta de Leite,1069,2021-12-14 00:55:59,2022-01-07 13:48:43,Realização F01 Coleta,closed,Fruta de Leite,12,14,2021,1/2022,12/2021,01
Coleta de Licitações - Catuti,1068,2021-12-13 17:08:50,2022-01-07 13:48:41,Realização F01 Coleta,closed,Catuti,12,13,2021,1/2022,12/2021,01
Coleta de Licitações - Ponto Chique,1067,2021-12-13 17:07:03,2022-01-07 13:48:39,Realização F01 Coleta,closed,Ponto Chique,12,13,2021,1/2022,12/2021,01
Coleta de Licitações - Gouveia,1066,2021-12-13 12:46:24,2022-01-07 13:48:38,Realização F01 Coleta,closed,Gouveia,12,13,2021,1/2022,12/2021,01
Coleta de Licitações - Materlândia,1065,2021-12-13 12:44:42,2022-01-07 13:48:37,Realização F01 Coleta,closed,Materlândia,12,13,2021,1/2022,12/2021,01
Coleta de Licitações - São João da Lagoa,1053,2021-12-09 16:53:33,2022-01-07 13:48:36,Realização F01 Coleta,closed,São João da Lagoa,12,9,2021,1/2022,12/2021,01
Coleta de Licitações - Bonito de Minas,1052,2021-12-09 16:44:54,2022-01-07 13:48:35,Realização F01 Coleta,closed,Bonito de Minas,12,9,2021,1/2022,12/2021,01
Coleta de Licitações - Espinosa,1051,2021-12-09 16:42:59,2022-01-07 13:48:32,Realização F01 Coleta,closed,Espinosa,12,9,2021,1/2022,12/2021,01
Coleta de Licitações - Patis,1050,2021-12-09 14:42:28,2022-01-07 13:48:30,Realização F01 Coleta,closed,Patis,12,9,2021,1/2022,12/2021,01
Coleta de Licitações - Berilo,1049,2021-12-09 14:40:44,2022-01-07 13:48:29,Realização F01 Coleta,closed,Berilo,12,9,2021,1/2022,12/2021,01
Coleta de Licitações - Cachoeira de Pajeú,1048,2021-12-09 14:39:03,2022-01-07 13:48:28,Realização F01 Coleta,closed,Cachoeira de Pajeú,12,9,2021,1/2022,12/2021,01
Coleta de Licitações - Novorizonte,1047,2021-12-09 14:37:20,2022-01-07 13:48:27,Realização F01 Coleta,closed,Novorizonte,12,9,2021,1/2022,12/2021,01
Coleta de Licitações - Água Boa,1046,2021-12-09 14:35:39,2022-01-07 13:48:25,Realização F01 Coleta,closed,Água Boa,12,9,2021,1/2022,12/2021,01
Coleta de Licitações - Alvorada de Minas,1040,2021-12-08 12:40:42,2022-01-07 13:48:03,Realização F01 Coleta,closed,Alvorada de Minas,12,8,2021,1/2022,12/2021,01
Coleta de Licitações - Gameleiras,1039,2021-12-07 21:04:03,2022-01-07 13:47:59,Realização F01 Coleta,closed,Gameleiras,12,7,2021,1/2022,12/2021,01
Coleta de Licitações - Frei Lagonegro,1038,2021-12-07 20:40:28,2022-01-07 14:11:49,Realização F01 Coleta,closed,Frei Lagonegro,12,7,2021,1/2022,12/2021,01
Coleta de Licitações - Francisco Badaró,1037,2021-12-07 19:47:25,2022-01-07 14:11:46,Realização F01 Coleta,closed,Francisco Badaró,12,7,2021,1/2022,12/2021,01
Coleta de Licitações - Chapada Gaúcha,1036,2021-12-07 19:28:17,2021-12-17 16:06:47,Realização F01 Coleta,closed,Chapada Gaúcha,12,7,2021,12/2021,12/2021,50
Coleta de Licitações - Engenheiro Navarro,1035,2021-12-07 18:28:56,2021-12-10 13:44:34,Realização F01 Coleta,closed,Engenheiro Navarro,12,7,2021,12/2021,12/2021,49
Coleta de Licitações - Turmalina,1033,2021-12-06 17:55:19,2021-12-10 13:44:35,Realização F01 Coleta,closed,Turmalina,12,6,2021,12/2021,12/2021,49
Coleta de Licitações - Presidente Kubitschek,1032,2021-12-06 17:27:56,2021-12-10 13:44:38,Realização F01 Coleta,closed,Presidente Kubitschek,12,6,2021,12/2021,12/2021,49
Coleta de Licitações - Ibiaí,1029,2021-12-06 13:22:23,2021-12-10 13:44:40,Realização F01 Coleta,closed,Ibiaí,12,6,2021,12/2021,12/2021,49
Coleta de Licitações de Lambari,991,2021-11-30 12:42:59,2021-12-03 13:38:18,Realização F01 Coleta,closed,Lambari,11,30,2021,12/2021,11/2021,48
Coleta de Licitações de Monte Sião,990,2021-11-30 12:41:30,2021-12-03 13:38:17,Realização F01 Coleta,closed,Monte Sião,11,30,2021,12/2021,11/2021,48
Coleta de Licitações de Poço Fundo,989,2021-11-30 12:39:27,2021-12-03 13:38:14,Realização F01 Coleta,closed,Poço Fundo,11,30,2021,12/2021,11/2021,48
Coleta de Licitações de Itaú de Minas,988,2021-11-30 12:36:51,2021-12-03 13:38:15,Realização F01 Coleta,closed,Itaú de Minas,11,30,2021,12/2021,11/2021,48
Coleta de Licitações de São Thomé das Letras,987,2021-11-30 12:30:03,2022-01-24 22:10:41,Realização F01 Coleta,closed,São Thomé das Letras,11,30,2021,1/2022,11/2021,04
Coleta de Licitações de Carmo do Rio Claro,986,2021-11-30 12:22:14,2021-12-03 13:38:20,Realização F01 Coleta,closed,Carmo do Rio Claro,11,30,2021,12/2021,11/2021,48
Coleta de Licitações de Alpinópolis,974,2021-11-25 22:12:55,2021-12-10 13:44:27,Realização F01 Coleta,closed,Alpinópolis,11,25,2021,12/2021,11/2021,49
Coleta de Licitações de Pratápolis,973,2021-11-25 22:08:16,2021-11-26 18:33:50,Realização F01 Coleta,closed,Pratápolis,11,25,2021,11/2021,11/2021,47
Coleta de Licitações de Durandé,972,2021-11-25 22:05:25,2021-11-26 18:33:52,Realização F01 Coleta,closed,Durandé,11,25,2021,11/2021,11/2021,47
Coleta de Licitações de São Sebastião do Anta,971,2021-11-25 21:59:45,2021-11-26 18:33:54,Realização F01 Coleta,closed,São Sebastião do Anta,11,25,2021,11/2021,11/2021,47
Coleta de Licitações de Juruaia,945,2021-11-23 19:46:10,2021-12-03 13:38:21,Realização F01 Coleta,closed,Juruaia,11,23,2021,12/2021,11/2021,48
Coleta de Licitações de Belo Horizonte,939,2021-11-22 23:59:23,2021-12-03 13:38:25,Realização F01 Coleta,closed,Belo Horizonte,11,22,2021,12/2021,11/2021,48
Coleta de Licitações de Pimenta,938,2021-11-22 23:56:31,2021-12-03 13:38:23,Realização F01 Coleta,closed,Pimenta,11,22,2021,12/2021,11/2021,48
Coleta de Licitações de Diamantina,926,2021-11-19 01:47:12,2021-11-22 12:06:57,Realização F01 Coleta,closed,Diamantina,11,19,2021,11/2021,11/2021,47
Coleta de Licitações de Guimarânia,925,2021-11-19 01:27:08,2021-11-22 12:06:58,Realização F01 Coleta,closed,Guimarânia,11,19,2021,11/2021,11/2021,47
Coleta de Licitações de Araporã,924,2021-11-19 01:23:38,2021-11-22 12:07:00,Realização F01 Coleta,closed,Araporã,11,19,2021,11/2021,11/2021,47
Coleta de dados de Contas Públicas de Divinópolis,903,2021-11-16 12:51:35,2021-11-22 12:07:12,externa Realização F01 Coleta,closed,Divinópolis,11,16,2021,11/2021,11/2021,47
Coleta de Licitações de Arapuá,899,2021-11-11 21:50:55,2022-01-25 01:23:49,Realização F01 Coleta,closed,Arapuá,11,11,2021,1/2022,11/2021,04
Coleta de Licitações de Itamonte,893,2021-11-11 00:26:38,2021-11-12 14:11:09,Realização F01 Coleta,closed,Itamonte,11,11,2021,11/2021,11/2021,45
Coleta de dados de Leis Orçamentárias de Uberlândia,879,2021-11-04 19:29:24,2021-11-12 14:12:28,externa Realização F01 Coleta,closed,Uberlândia,11,4,2021,11/2021,11/2021,45
Coleta de dados de Contas Públicas de Ipatinga,877,2021-11-04 00:16:39,2021-11-12 14:13:22,externa Realização F01 Coleta,closed,Ipatinga,11,4,2021,11/2021,11/2021,45
Coleta de dados de Relatórios de Gestão Fiscal e Resumidos de Execução de Ipatinga,876,2021-11-03 23:58:31,2021-11-12 14:13:07,externa Realização F01 Coleta,closed,Ipatinga,11,3,2021,11/2021,11/2021,45
Coleta de dados de Leis Orçamentárias de Ipatinga,875,2021-11-03 23:07:52,2021-11-12 14:10:17,externa Realização F01 Coleta,closed,Ipatinga,11,3,2021,11/2021,11/2021,45
Coleta de dados de Contas Públicas de Teófilo Otoni,867,2021-11-01 16:26:32,2021-11-26 11:51:02,externa Realização F01 Coleta,closed,Teófilo Otoni,11,1,2021,11/2021,11/2021,47
Coleta de Prestação de Contas de Uberaba,865,2021-10-29 19:31:38,2021-11-05 13:57:33,externa Realização F01 Coleta,closed,Uberaba,10,29,2021,11/2021,10/2021,44
Coleta de dados de Leis Orçamentárias de Uberaba,854,2021-10-28 20:37:00,2021-11-05 13:57:49,externa Realização F01 Coleta,closed,Uberaba,10,28,2021,11/2021,10/2021,44
Coleta de Relatórios de Gestão Fiscal de Uberaba,853,2021-10-28 12:54:45,2021-11-08 18:53:44,externa Realização F01 Coleta,closed,Uberaba,10,28,2021,11/2021,10/2021,45
Coleta de Relatórios de Prestação de Contas de Pará de Minas,852,2021-10-28 00:15:22,2021-10-29 14:02:35,externa Realização F01 Coleta,closed,Pará de Minas,10,28,2021,10/2021,10/2021,43
Coleta de dados de Leis Orçamentárias de Pará de Minas,851,2021-10-27 22:35:18,2021-11-22 12:07:10,externa Realização F01 Coleta,closed,Pará de Minas,10,27,2021,11/2021,10/2021,47
Coleta de Contas Públicas de Pará de Minas,844,2021-10-26 23:04:25,2021-10-29 14:02:49,externa Realização F01 Coleta,closed,Pará de Minas,10,26,2021,10/2021,10/2021,43
Coleta de Relatórios de Gestao Fiscal e Resumido de Execução de Divinópolis,839,2021-10-25 12:34:04,2021-11-22 12:06:22,externa Realização F01 Coleta,closed,Divinópolis,10,25,2021,11/2021,10/2021,47
Coleta Geral da prefeitura de Varginha,822,2021-10-20 23:24:36,2021-10-22 14:11:12,Realização F01 Coleta,closed,Varginha,10,20,2021,10/2021,10/2021,42
Coleta Geral da prefeitura de Montes Claros,812,2021-10-19 19:44:21,2021-10-22 14:11:40,Realização F01 Coleta,closed,Montes Claros,10,19,2021,10/2021,10/2021,42
Coleta Geral da prefeitura de Uberaba,808,2021-10-19 12:28:21,2021-10-22 14:11:58,Realização F01 Coleta,closed,Uberaba,10,19,2021,10/2021,10/2021,42
Coleta geral da prefeitura de Divinópolis,802,2021-10-15 13:50:30,2021-10-22 14:11:19,Realização F01 Coleta,closed,Divinópolis,10,15,2021,10/2021,10/2021,42
Coleta de Despesas (Empenhos) - Guarani,1646,2022-02-17 13:27:54,2022-02-18 01:32:59,Realização F01 Coleta,closed,Guarani,2,17,2022,2/2022,2/2022,07
Coleta de Despesas (Empenhos) - Ewbank da Câmara,1645,2022-02-17 13:24:24,2022-02-18 01:33:02,Realização F01 Coleta,closed,Ewbank da Câmara,2,17,2022,2/2022,2/2022,07
Coleta de Despesas (Empenhos) - Senador Cortes,1600,2022-02-11 01:08:27,2022-02-18 01:32:08,Realização F01 Coleta,closed,Senador Cortes,2,11,2022,2/2022,2/2022,07
Coleta de Despesas (Empenhos) - Brás Pires,1599,2022-02-11 01:08:26,2022-02-18 01:32:10,Realização F01 Coleta,closed,Brás Pires,2,11,2022,2/2022,2/2022,07
Coleta de Despesas (Empenhos) - Coimbra,1598,2022-02-11 01:08:25,2022-02-18 01:32:12,Realização F01 Coleta,closed,Coimbra,2,11,2022,2/2022,2/2022,07
Coleta de Despesas (Empenhos) - Dom Viçoso,1597,2022-02-11 01:08:23,2022-02-18 01:32:17,Realização F01 Coleta,closed,Dom Viçoso,2,11,2022,2/2022,2/2022,07
Coleta de Despesas (Empenhos) - Lamim,1596,2022-02-11 01:08:22,2022-02-18 01:32:19,Realização F01 Coleta,closed,Lamim,2,11,2022,2/2022,2/2022,07
Coleta de Despesas (Empenhos) - Rio Espera,1595,2022-02-11 01:08:21,2022-02-18 01:32:21,Realização F01 Coleta,closed,Rio Espera,2,11,2022,2/2022,2/2022,07
Coleta de Despesas (Empenhos) - Mercês,1594,2022-02-11 01:08:20,2022-02-18 01:32:26,Realização F01 Coleta,closed,Mercês,2,11,2022,2/2022,2/2022,07
Coleta de Despesas (Empenhos) - Piau,1593,2022-02-11 01:08:18,2022-02-18 01:32:30,Realização F01 Coleta,closed,Piau,2,11,2022,2/2022,2/2022,07
Coleta de Despesas (Empenhos) - Barra Longa,1592,2022-02-11 01:08:17,2022-02-18 01:32:32,Realização F01 Coleta,closed,Barra Longa,2,11,2022,2/2022,2/2022,07
Coleta de Despesas (Empenhos) - Passa Vinte,1591,2022-02-11 01:08:15,2022-02-18 01:32:34,Realização F01 Coleta,closed,Passa Vinte,2,11,2022,2/2022,2/2022,07
Coleta de Despesas (Empenhos) - Piranga,1590,2022-02-11 01:08:14,2022-02-18 01:32:28,Realização F01 Coleta,closed,Piranga,2,11,2022,2/2022,2/2022,07
Coleta de Despesas (Empenhos) - Cristina,1589,2022-02-11 01:08:13,2022-02-18 01:32:39,Realização F01 Coleta,closed,Cristina,2,11,2022,2/2022,2/2022,07
Coleta de Despesas (Empenhos) - Simão Pereira,1588,2022-02-11 01:08:12,2022-02-18 01:32:42,Realização F01 Coleta,closed,Simão Pereira,2,11,2022,2/2022,2/2022,07
Coleta de Despesas (Empenhos) - Bias Fortes,1587,2022-02-11 01:08:10,2022-02-18 01:32:45,Realização F01 Coleta,closed,Bias Fortes,2,11,2022,2/2022,2/2022,07
Coleta de Despesas (Empenhos) - Bom Jardim de Minas,1586,2022-02-11 01:08:09,2022-02-18 01:32:48,Realização F01 Coleta,closed,Bom Jardim de Minas,2,11,2022,2/2022,2/2022,07
Coleta de Licitação - Santo Antônio do Jacinto,1448,2022-02-03 17:52:23,2022-02-17 14:10:50,Realização F01 Coleta,closed,Santo Antônio do Jacinto,2,3,2022,2/2022,2/2022,07
Coleta de Licitação - Cantagalo,1447,2022-02-03 17:50:46,2022-02-17 14:10:51,Realização F01 Coleta,closed,Cantagalo,2,3,2022,2/2022,2/2022,07
Coleta de Licitação - Pescador,1446,2022-02-03 17:49:51,2022-02-17 14:10:53,Realização F01 Coleta,closed,Pescador,2,3,2022,2/2022,2/2022,07
Coleta de Licitação - Pavão,1445,2022-02-03 17:49:05,2022-02-17 14:10:55,Realização F01 Coleta,closed,Pavão,2,3,2022,2/2022,2/2022,07
Coleta de Licitação - Santa Efigênia de Minas,1364,2022-01-28 13:18:59,2022-02-17 14:10:56,Realização F01 Coleta,closed,Santa Efigênia de Minas,1,28,2022,2/2022,1/2022,07
Coleta de Licitação - Tumiritinga,1363,2022-01-28 13:17:59,2022-02-17 14:11:04,Realização F01 Coleta,closed,Tumiritinga,1,28,2022,2/2022,1/2022,07
Coleta de Licitação - Bandeira,1362,2022-01-28 13:17:11,2022-02-17 14:11:03,Realização F01 Coleta,closed,Bandeira,1,28,2022,2/2022,1/2022,07
Coleta de Licitação - São João Evangelista,1361,2022-01-28 13:16:27,2022-02-17 14:11:02,Realização F01 Coleta,closed,São João Evangelista,1,28,2022,2/2022,1/2022,07
Coleta de Licitação - Jordânia,1360,2022-01-28 13:15:39,2022-02-17 14:11:01,Realização F01 Coleta,closed,Jordânia,1,28,2022,2/2022,1/2022,07
Coleta de Licitação - Marilac,1359,2022-01-28 13:14:51,2022-02-17 14:11:00,Realização F01 Coleta,closed,Marilac,1,28,2022,2/2022,1/2022,07
Coleta de Licitação - Umburatiba,1358,2022-01-28 13:14:07,2022-02-17 14:10:58,Realização F01 Coleta,closed,Umburatiba,1,28,2022,2/2022,1/2022,07
Coleta de Licitação - Itaipé,1357,2022-01-28 13:13:09,2022-02-17 14:10:57,Realização F01 Coleta,closed,Itaipé,1,28,2022,2/2022,1/2022,07
Coleta de Licitações - Ouro Verde de Minas,1306,2022-01-21 13:04:55,2022-01-28 03:01:26,Realização F01 Coleta,closed,Ouro Verde de Minas,1,21,2022,1/2022,1/2022,04
Coleta de Licitações - Ataléia,1305,2022-01-21 13:03:59,2022-01-28 03:01:24,Realização F01 Coleta,closed,Ataléia,1,21,2022,1/2022,1/2022,04
Coleta de Licitações - Caraí,1304,2022-01-21 13:03:07,2022-01-28 03:01:19,Realização F01 Coleta,closed,Caraí,1,21,2022,1/2022,1/2022,04
Coleta de Licitações - São Sebastião do Maranhão,1303,2022-01-21 13:02:26,2022-01-28 02:04:33,Realização F01 Coleta,closed,São Sebastião do Maranhão,1,21,2022,1/2022,1/2022,04
Coleta de Licitações - Itabirinha,1302,2022-01-21 13:01:43,2022-01-28 02:04:27,Realização F01 Coleta,closed,Itabirinha,1,21,2022,1/2022,1/2022,04
Coleta de Licitações - Periquito,1301,2022-01-21 13:00:55,2022-01-28 02:04:23,Realização F01 Coleta,closed,Periquito,1,21,2022,1/2022,1/2022,04
Coleta de Licitações - Machacalis,1300,2022-01-21 12:59:25,2022-01-28 02:04:19,Realização F01 Coleta,closed,Machacalis,1,21,2022,1/2022,1/2022,04
Coleta de Licitações - Coroaci,1299,2022-01-21 12:58:41,2022-01-28 12:59:30,Realização F01 Coleta,closed,Coroaci,1,21,2022,1/2022,1/2022,04
Coleta de Licitações - Cuparaque,1298,2022-01-21 12:57:57,2022-01-28 03:01:36,Realização F01 Coleta,closed,Cuparaque,1,21,2022,1/2022,1/2022,04
Coleta de Licitações - Bertópolis,1297,2022-01-21 12:57:16,2022-01-28 12:59:25,Realização F01 Coleta,closed,Bertópolis,1,21,2022,1/2022,1/2022,04
Coleta de Licitações - Sardoá,1296,2022-01-21 12:56:19,2022-01-28 02:04:06,Realização F01 Coleta,closed,Sardoá,1,21,2022,1/2022,1/2022,04
Coleta de Licitações - Chapada do Norte,1295,2022-01-21 12:55:37,2022-01-28 02:03:58,Realização F01 Coleta,closed,Chapada do Norte,1,21,2022,1/2022,1/2022,04
Coleta de Licitações - Fronteira dos Vales,1294,2022-01-21 12:54:48,2022-01-28 02:03:55,Realização F01 Coleta,closed,Fronteira dos Vales,1,21,2022,1/2022,1/2022,04
Coleta de Licitações - Frei Gaspar,1293,2022-01-21 12:53:51,2022-01-28 02:03:50,Realização F01 Coleta,closed,Frei Gaspar,1,21,2022,1/2022,1/2022,04
Coleta de Licitações - Novo Oriente de Minas,1292,2022-01-21 12:53:06,2022-01-28 02:03:44,Realização F01 Coleta,closed,Novo Oriente de Minas,1,21,2022,1/2022,1/2022,04
Coleta de licitações - Aiuruoca,1238,2022-01-12 13:23:46,2022-01-20 22:50:41,Realização F01 Coleta unavailable,closed,Aiuruoca,1,12,2022,1/2022,1/2022,03
Coleta de licitações - Guarará,1237,2022-01-12 13:19:55,2022-01-20 22:50:43,Realização F01 Coleta unavailable,closed,Guarará,1,12,2022,1/2022,1/2022,03
Coleta de licitações - Fervedouro,1236,2022-01-12 13:17:13,2022-01-13 22:51:52,Realização F01 Coleta,closed,Fervedouro,1,12,2022,1/2022,1/2022,02
Coleta de licitações - São Lourenço,1235,2022-01-12 13:13:48,2022-01-13 22:57:03,Realização F01 Coleta unavailable,closed,São Lourenço,1,12,2022,1/2022,1/2022,02
Coleta de licitações - Guarani,1234,2022-01-12 13:10:25,2022-01-13 22:57:00,Realização F01 Coleta unavailable,closed,Guarani,1,12,2022,1/2022,1/2022,02
Coleta de licitações - Ewbank da Câmara,1233,2022-01-12 13:07:54,2022-01-13 22:57:05,Realização F01 Coleta,closed,Ewbank da Câmara,1,12,2022,1/2022,1/2022,02
Coleta de licitações - Maripá de Minas,1232,2022-01-12 12:59:34,2022-01-13 22:57:08,Realização F01 Coleta unavailable,closed,Maripá de Minas,1,12,2022,1/2022,1/2022,02
Coleta de licitações - Teixeiras,1196,2022-01-05 16:02:33,2022-01-13 22:57:10,Realização F01 Coleta,closed,Teixeiras,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Lima Duarte,1195,2022-01-05 16:01:52,2022-01-13 22:57:15,Realização F01 Coleta,closed,Lima Duarte,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Ibertioga,1194,2022-01-05 16:01:01,2022-01-13 22:57:17,Realização F01 Coleta,closed,Ibertioga,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Canaã,1193,2022-01-05 16:00:14,2022-01-13 22:57:20,Realização F01 Coleta,closed,Canaã,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Senador Firmino,1192,2022-01-05 15:59:35,2022-01-13 22:57:26,Realização F01 Coleta,closed,Senador Firmino,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Oratórios,1191,2022-01-05 15:58:55,2022-01-13 22:57:28,Realização F01 Coleta,closed,Oratórios,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Carmo de Minas,1190,2022-01-05 15:56:11,2022-01-13 22:57:30,Realização F01 Coleta,closed,Carmo de Minas,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Coronel Pacheco,1189,2022-01-05 15:54:41,2022-01-13 22:57:32,Realização F01 Coleta,closed,Coronel Pacheco,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Senhora dos Remédios,1188,2022-01-05 15:49:28,2022-01-13 22:57:33,Realização F01 Coleta,closed,Senhora dos Remédios,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Chácara,1187,2022-01-05 15:48:33,2022-01-13 22:57:36,Realização F01 Coleta,closed,Chácara,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Tabuleiro,1186,2022-01-05 15:47:24,2022-01-13 22:57:38,Realização F01 Coleta,closed,Tabuleiro,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Pedro Teixeira,1185,2022-01-05 15:46:17,2022-01-13 22:57:40,Realização F01 Coleta,closed,Pedro Teixeira,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Astolfo Dutra,1184,2022-01-05 15:43:43,2022-01-13 22:57:43,Realização F01 Coleta,closed,Astolfo Dutra,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Andrelândia,1183,2022-01-05 15:38:24,2022-01-13 22:57:45,Realização F01 Coleta,closed,Andrelândia,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Rio Novo,1182,2022-01-05 15:37:03,2022-01-13 22:57:47,Realização F01 Coleta,closed,Rio Novo,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Seritinga,1181,2022-01-05 15:33:49,2022-01-13 22:58:20,Realização F01 Coleta,closed,Seritinga,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Chiador,1180,2022-01-05 15:31:54,2022-01-13 22:58:22,Realização F01 Coleta,closed,Chiador,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Volta Grande,1179,2022-01-05 15:30:58,2022-01-13 22:58:23,Realização F01 Coleta,closed,Volta Grande,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Rochedo de Minas,1178,2022-01-05 15:30:10,2022-01-13 22:58:25,Realização F01 Coleta,closed,Rochedo de Minas,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Minduri,1177,2022-01-05 15:29:05,2022-01-13 22:58:27,Realização F01 Coleta,closed,Minduri,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Paulo Cândido,1176,2022-01-05 15:28:14,2022-01-13 22:58:28,Realização F01 Coleta,closed,,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Diogo de Vasconcelos,1175,2022-01-05 15:27:07,2022-01-13 22:58:30,Realização F01 Coleta,closed,Diogo de Vasconcelos,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Olaria,1174,2022-01-05 15:26:18,2022-01-13 22:58:32,Realização F01 Coleta,closed,Olaria,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Estrela Dalva,1173,2022-01-05 15:25:03,2022-01-13 22:58:33,Realização F01 Coleta,closed,Estrela Dalva,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Miraí,1172,2022-01-05 15:24:15,2022-01-13 22:58:35,Realização F01 Coleta,closed,Miraí,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Rio Preto,1171,2022-01-05 15:23:11,2022-01-13 22:58:36,Realização F01 Coleta,closed,Rio Preto,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Santa Rita de Ibitipoca,1170,2022-01-05 15:21:50,2022-01-13 22:58:38,Realização F01 Coleta,closed,Santa Rita de Ibitipoca,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Cipotânea,1169,2022-01-05 15:20:42,2022-01-13 22:58:40,Realização F01 Coleta,closed,Cipotânea,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Santana do Garambéu,1168,2022-01-05 15:19:01,2022-01-13 22:58:42,Realização F01 Coleta,closed,Santana do Garambéu,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Amparo do Serra,1167,2022-01-05 15:17:59,2022-01-13 22:58:43,Realização F01 Coleta,closed,Amparo do Serra,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Toledo,1166,2022-01-05 15:16:57,2022-01-13 22:58:45,Realização F01 Coleta,closed,Toledo,1,5,2022,1/2022,1/2022,02
Coleta de licitações - Laranjal,1163,2022-01-05 15:12:56,2022-01-07 13:41:11,Realização F01 Coleta,closed,Laranjal,1,5,2022,1/2022,1/2022,01
Coleta de licitações - Aracitaba,1162,2022-01-05 15:11:43,2022-01-07 13:41:13,Realização F01 Coleta,closed,Aracitaba,1,5,2022,1/2022,1/2022,01
Coleta de licitações - Senhora de Oliveira,1161,2022-01-05 15:10:39,2022-01-07 13:41:14,Realização F01 Coleta,closed,Senhora de Oliveira,1,5,2022,1/2022,1/2022,01
Coleta de licitações - Cruzília,1160,2022-01-05 15:09:45,2022-01-07 13:41:15,Realização F01 Coleta,closed,Cruzília,1,5,2022,1/2022,1/2022,01
Coleta de licitações - Belmiro Braga,1159,2022-01-05 15:08:37,2022-01-07 13:41:19,Realização F01 Coleta,closed,Belmiro Braga,1,5,2022,1/2022,1/2022,01
Coleta de licitações - Bocaina de Minas,1158,2022-01-05 15:07:32,2022-01-07 13:41:20,Realização F01 Coleta,closed,Bocaina de Minas,1,5,2022,1/2022,1/2022,01
Coleta de licitações - Arantina,1157,2022-01-05 15:05:39,2022-01-07 13:41:21,Realização F01 Coleta,closed,Arantina,1,5,2022,1/2022,1/2022,01
Coleta de licitações - Senador Cortes,1156,2022-01-05 15:04:18,2022-01-07 13:41:23,Realização F01 Coleta,closed,Senador Cortes,1,5,2022,1/2022,1/2022,01
Coleta de licitações - Brás Pires,1155,2022-01-05 15:03:23,2022-01-07 13:41:25,Realização F01 Coleta,closed,Brás Pires,1,5,2022,1/2022,1/2022,01
Coleta de licitações - Coimbra,1154,2022-01-05 15:02:01,2022-01-07 13:41:26,Realização F01 Coleta,closed,Coimbra,1,5,2022,1/2022,1/2022,01
Coleta de licitações - Dom Viçoso,1153,2022-01-05 15:00:17,2022-01-07 13:41:27,Realização F01 Coleta,closed,Dom Viçoso,1,5,2022,1/2022,1/2022,01
Coleta de licitações - Lamim,1152,2022-01-05 14:52:45,2022-01-07 13:41:31,Realização F01 Coleta,closed,Lamim,1,5,2022,1/2022,1/2022,01
Coleta de licitações - Rio Espera,1108,2021-12-16 00:02:59,2022-01-07 13:41:42,Realização F01 Coleta,closed,Rio Espera,12,16,2021,1/2022,12/2021,01
Coleta de licitações - Mercês,1107,2021-12-16 00:01:13,2022-01-07 13:42:09,Realização F01 Coleta,closed,Mercês,12,16,2021,1/2022,12/2021,01
Coleta de licitações - Piau,1106,2021-12-15 23:59:39,2022-01-07 13:42:11,Realização F01 Coleta,closed,Piau,12,15,2021,1/2022,12/2021,01
Coleta de licitações - Barra Longa,1105,2021-12-15 23:57:41,2022-01-07 13:42:13,Realização F01 Coleta,closed,Barra Longa,12,15,2021,1/2022,12/2021,01
Coleta de licitações - Piranga,1102,2021-12-15 23:53:57,2022-01-07 13:42:17,Realização F01 Coleta,closed,Piranga,12,15,2021,1/2022,12/2021,01
